document_id	courier_id	year	record_number	pages	catalogue_title	authors	filename
3368	74736	1981	44562	[30, 31, 32]	A Museum in a suitcase: three-dimensional 'replicas' of works of art, produced by the astonishing technique of holography	Yavtushenko, Ivan Grigorievich|Markov, Vladimir Borisovich	1981_074736_44562.txt
3369	74736	1981	44564	[6, 7]	Lascaux: saving a sanctuary of prehistoric art		1981_074736_44564.txt
3370	74736	1981	44569	[8, 9, 10, 11]	The Hall of Bulls: reconstituted masterpieces of early man		1981_074736_44569.txt
3371	74736	1981	44576	[12, 13, 14]	The Scientific investigation of painting		1981_074736_44576.txt
3372	74736	1981	44578	[15]	Heat treatment unmasks a sham Zapotec		1981_074736_44578.txt
3373	74736	1981	44580	[16]	X-ray microfluorescence and a Merovingian treasure		1981_074736_44580.txt
3374	74736	1981	44583	[17, 18]	Ancient metallurgy: the computer is turning up a mine of information		1981_074736_44583.txt
3375	74736	1981	44584	[20, 21]	Anatomy of a harp		1981_074736_44584.txt
3376	74737	1981	44585	[6, 7, 8, 9, 10, 11]	Ecology: the genesis of a science of man and nature	Di Castri, Francesco	1981_074737_44585.txt
3377	74737	1981	44586	[13, 14, 15, 16]	The Tropical forest: a rich but fragile resource	Golley, Frank B.|Hadley, Malcolm	1981_074737_44586.txt
3378	74737	1981	44587	[18, 19, 20, 21, 22]	Marginal lands: inhospitable 'fringe' regions ingeniously turned to human advantage	Ayyad, Mohamed|Glaser, Gisbert	1981_074737_44587.txt
3379	74737	1981	44588	[23]	Cities in crisis	Giacomini, Valerio	1981_074737_44588.txt
3380	74737	1981	44590	[24, 25, 26, 27]	The Ecology of megalopolis	Boyden, Stephen|Celecia, Stephen	1981_074737_44590.txt
3381	74737	1981	44591	[28, 29, 34]	Conservation for development	Lusigi, Walter J.|Robertson, Jane	1981_074737_44591.txt
3382	74737	1981	44592	[30, 31]	Biosphere reserves in the USSR	Sokolov, Vladimir E.|Gounin, Piotr	1981_074737_44592.txt
3383	74737	1981	44594	[34]	MAB: perspectives and prospects	Slatyer, R.O.	1981_074737_44594.txt
3384	74737	1981	44595	[4, 5]	Man and the Biosphere: the first ten years of UNESCO's environmental programme		1981_074737_44595.txt
3385	74739	1981	44690	[4, 5, 6, 7, 8, 9, 10, 11]	Bulgaria: a modern nation salutes its past	Stancheva, Magdalina	1981_074739_44690.txt
3386	74739	1981	44733	[15, 16, 17, 18]	The Plight of Africa's five million refugees	Zollner, Maxime Léopold	1981_074739_44733.txt
3387	74739	1981	44767	[23, 24, 25, 26, 27]	Science, pseudo-science and racism	Jacquard, Albert	1981_074739_44767.txt
3388	74739	1981	44768	[28]	The Declaration of Athens: scientists speak out against racism	Symposium to Examine Pseudo-scientific Theories Invoked to Justify Racism and Racial Discrimination Athens 1981	1981_074739_44768.txt
3389	74739	1981	44771	[29, 30, 31]	The Man who vanquished yellow fever	Pruna, Pedro M.|Pedraza, Rafael O.	1981_074739_44771.txt
3390	74739	1981	44778	[31, 32, 33, 34, 35, 36]	Saint Benedict of Nursia: a voice across the centuries	Penco, Gregorio	1981_074739_44778.txt
3391	74741	1981	46335	[4, 5, 6, 7]	SOS parents: the decisive role of the family in rehabilitating handicapped children	Buscaglia, Leo F.	1981_074741_46335.txt
3392	74741	1981	46336	[7]	An African approach	Nlo, Gustave Justin	1981_074741_46336.txt
3393	74741	1981	46337	[8, 9]	Their handicap is hunger		1981_074741_46337.txt
3394	74741	1981	46340	[10, 11]	Childhood awakening: a Jamaican experiment	Thorburn, Marigold J.	1981_074741_46340.txt
3395	74741	1981	46342	[12, 13, 14, 15]	UNESCO and special education for handicapped children		1981_074741_46342.txt
3396	74741	1981	46344	[16, 17]	The Integration of the handicapped into society can be best prepared in special schools	Lubovski, Vladimir I.	1981_074741_46344.txt
3397	74741	1981	46357	[20, 21, 22]	Our task is to bring the retarded into the community from which they have been excluded	Söder, Mårten	1981_074741_46357.txt
3398	74741	1981	46368	[18, 19]	The Rights of mentally retarded persons: how far are they observed?		1981_074741_46368.txt
3399	74741	1981	46369	[24, 25]	Communities that care	Boucebci, Mahfoud	1981_074741_46369.txt
3400	74741	1981	46372	[26, 27]	Sounds from silence: China's deaf children find a voice	Li Hongtai|Shen Jiayin	1981_074741_46372.txt
3401	74741	1981	46377	[31, 32, 33]	Disabled characters in search of an author	Ørjasaeter, Tordis|Yoshimura, Keiko	1981_074741_46377.txt
3402	74741	1981	46395	[28, 29, 30]	Self-reliance and the right to work	Sackstein, E.	1981_074741_46395.txt
3403	74744	1981	47535	[4, 5]	Meeting the energy challenge	UNESCO. Director-General, 1974-1987 (M'Bow, A.M.)	1981_074744_47535.txt
3404	74744	1981	47536	[6, 7, 8]	The Transition to a new energy mix; a United Nations Conference on new and renewable energy sources	Iglesias, Enrique V.|United Nations Conference on New and Renewable Sources of Energy Nairobi 1981	1981_074744_47536.txt
3405	74744	1981	47538	[9, 10, 11, 12]	Profiles of change: all paths to a viable world energy system lead through a gate marked 'global cooperation'	Sassin, Wolfgang	1981_074744_47538.txt
3406	74744	1981	47540	[14, 15, 16]	The Developing world demands a place in the sun	Dioffo, Abdou Moumouni	1981_074744_47540.txt
3407	74744	1981	47542	[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]	World energy file	Zaric, Zoran	1981_074744_47542.txt
3408	74744	1981	47546	[19]	Bridging the gap in training and information	McDivitt, James F.	1981_074744_47546.txt
3409	74744	1981	47548	[29]	Solar power for the Sahel: a UNESCO feasibility study		1981_074744_47548.txt
3410	74744	1981	47549	[32]	Brazil's green gasoline	Silva, Benedicto	1981_074744_47549.txt
3411	74744	1981	47550	[33, 34]	Biogas: the Indian experience, technical feasibility alone is no guarantee of success	Moulik, Tushar Kanti	1981_074744_47550.txt
3412	74744	1981	47553	[20]	Unifying the fundamental forms of energy	Salam, Abdus	1981_074744_47553.txt
3413	74744	1981	47886	[23]	New and renewable sources of energy: costs and constraints	Berkovsky, Boris M.	1981_074744_47886.txt
3414	74748	1981	46396	[5]	The Message of Islam; at the dawn of the fifteenth century of the Hegira	UNESCO. Director-General, 1974-1987 (M'Bow, A.M.)	1981_074748_46396.txt
3415	74748	1981	46398	[6, 7, 9, 10]	The Messenger of God	Hamidullah, Muhammad	1981_074748_46398.txt
3416	74748	1981	46402	[8]	Islam's holy book		1981_074748_46402.txt
3417	74748	1981	46403	[9]	The Sunna: the guiding voice of tradition		1981_074748_46403.txt
3418	74748	1981	46405	[14, 15, 16, 17, 18, 24, 25, 26, 27]	A Universal mission	Chatty, Habib	1981_074748_46405.txt
3419	74748	1981	46409	[23]	Ibn Battuta: around the world in thirty years		1981_074748_46409.txt
3420	74748	1981	46466	[28, 29, 78]	Muslims of the Soviet Union	Babakhan, Ziyauddin Khan Ibn Ishan	1981_074748_46466.txt
3421	74748	1981	46471	[30, 31]	Renewal and reform in Indonesia	Baried, Siti Baroroh	1981_074748_46471.txt
3422	74748	1981	46480	[32, 33]	The Impact on black Africa	Nyang, Sulayman S.	1981_074748_46480.txt
3423	74748	1981	46482	[34, 35, 36, 37, 38]	Teachers, disciples and the ethics of learning	Sinaceur, Mohammad Allal	1981_074748_46482.txt
3424	74748	1981	46487	[43]	The Hegira	Saïd, Hakim Mohammed	1981_074748_46487.txt
3425	74748	1981	46488	[44, 45, 46, 47, 48, 49]	The Scientific achievement of early Islam	Kaddoura, Abdul Razzak	1981_074748_46488.txt
3426	74748	1981	46490	[50, 51, 52, 53, 54, 55]	Ummat ul-ilm: towards a commonwealth of science	Salam, Abdus	1981_074748_46490.txt
3427	74748	1981	46493	[56, 57, 58]	The Dynamics of Islamic thought	Meziane, Abdelmajid	1981_074748_46493.txt
3428	74748	1981	46497	[63, 64, 65, 66]	The Eye of the heart: mysticism in Islam	Rahmatullah	1981_074748_46497.txt
3429	74748	1981	46500	[66, 67]	Mystic voices	Attar, Farìd al-Din|Lahiji, Shams al-Din	1981_074748_46500.txt
3430	74748	1981	46501	[68, 69, 70, 71, 72, 73, 74, 75, 76, 77]	A New architecture rooted in tradition	Kuban, Dogan	1981_074748_46501.txt
3431	74751	1981	47562	[4, 5, 6, 7, 8, 9]	The Poverty trap; the plight of the least developed countries	Lopes, Henri|Huynh Cao Tri	1981_074751_47562.txt
3432	74751	1981	47564	[10, 11, 12]	The Poorest countries of an oil-rich region	Al-Attar, Mohamed Said	1981_074751_47564.txt
3433	74751	1981	47565	[13, 14]	Tropic islands in search of a future; interview with José Brito, Cape Verde's Secretary of State for Development	Brito, José	1981_074751_47565.txt
3434	74751	1981	47567	[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]	The Disinherited: a dossier on the thirty-one least developed countries		1981_074751_47567.txt
3435	74751	1981	186457	[28, 29, 32, 33]	African youth between tradition and modernity	Ly, Boubakar	1981_074751_186457.txt
3436	74752	1981	47569	[4, 5, 6, 7, 8, 9]	The Birth of a modern nation amid the ruins of the Ottoman Empire	Tanör, Bülent	1981_074752_47569.txt
3437	74752	1981	47570	[10, 11, 12]	The Sultan silenced by the voice of the people; Ottoman, the tongue of a chosen few, was a language barrier to development	Altan, Cetin	1981_074752_47570.txt
3438	74752	1981	47571	[13, 14, 15, 16, 17, 32, 33]	In the avant-garde of literature, a new generation of Turkish women	Dino, Güzin	1981_074752_47571.txt
3439	74752	1981	47572	[18, 19, 20, 21, 22, 23]	The Warriors of Riace: two masterpieces of classical Greek sculpture rise from the waves	Abella, Vilma	1981_074752_47572.txt
3440	74752	1981	47573	[24, 25, 26, 27, 28, 29]	A Bold vision of the universe	Russo, François|International Symposium on the Occasion of the Centenary of the Birth of Pierre Teilhard de Chardin Paris 1981	1981_074752_47573.txt
3441	74752	1981	47575	[30, 31, 32]	The Teilhard phenomenon	Coppens, Yves|International Symposium on the Occasion of the Centenary of the Birth of Pierre Teilhard de Chardin Paris 1981	1981_074752_47575.txt
3442	74754	1981	47576	[4, 5, 6, 7, 8, 9]	Caribbean encounter: a journey through the history, peoples and places of the Antilles	Carpentier, Alejo	1981_074754_47576.txt
3443	74754	1981	47578	[10, 11, 12, 13, 14]	Slavery and sugar...the bitter aftertaste	Moreno Fraginals, Manuel	1981_074754_47578.txt
3444	74754	1981	47584	[14, 15]	Toussaint Louverture; Haiti's tragic hero	Depestre, René	1981_074754_47584.txt
3445	74754	1981	47586	[14, 15]	The Prophetic vision of Simón Bolívar	Maldonado-Denis, Manuel	1981_074754_47586.txt
3446	74754	1981	47587	[16, 17, 18, 19, 20]	Crucible of change	Depestre, René	1981_074754_47587.txt
3447	74754	1981	47847	[29, 30]	Ours': the West Indies from within	Jones, Marion Patrick	1981_074754_47847.txt
3448	74754	1981	47849	[31]	Calendrier lagunaire	Césaire, Aimé	1981_074754_47849.txt
3449	74754	1981	47852	[31]	Fernando Ortiz: 'the father of Caribbean studies'	Otero, Lisandro	1981_074754_47852.txt
3450	74754	1981	47853	[32, 33, 34, 35]	Creative contradictions; the Caribbean genius has given birth to a new civilization	Glissant, Edouard	1981_074754_47853.txt
3451	74754	1981	47856	[38, 39, 40]	Caliban's revenge	Fernández Retamar, Roberto	1981_074754_47856.txt
3452	74754	1981	47864	[41]	José Marti: 'citizen of the Americas'		1981_074754_47864.txt
3453	74754	1981	47867	[40]	UNESCO and the Caribbean		1981_074754_47867.txt
3454	74754	1981	47873	[42]	Marcus Garvey and the African dream	Ramchand, Kenneth	1981_074754_47873.txt
3455	74754	1981	47883	[43, 44, 45, 46]	Reggae: a Jamaican musical phenomenon	Clarke, Sebastian	1981_074754_47883.txt
3456	74712	1982	48109	[4, 5, 6, 7]	Education and the drug dilemma, a UNESCO survey		1982_074712_48109.txt
3457	74712	1982	48132	[10, 11]	A New approach to drug dependence	Griffith, Edwards	1982_074712_48132.txt
3458	74712	1982	48134	[12, 13, 14, 15, 16, 17, 18, 19]	Patterns of drug use: reports from nine countries		1982_074712_48134.txt
3459	74712	1982	48137	[20, 21, 22, 23, 24]	Lifelines; 'treatment is a cultural process and a social act'		1982_074712_48137.txt
3460	74712	1982	48141	[25, 26, 27, 28, 29]	An ABC of drugs: natural and synthetic substances under international control	United Nations. Division of Narcotic Drugs	1982_074712_48141.txt
3461	74712	1982	48145	[30, 31]	A Pill for every ill	Cooperstock, Ruth	1982_074712_48145.txt
3462	74712	1982	48149	[32]	No smoking, please	Raw, Martin	1982_074712_48149.txt
3463	74712	1982	48151	[33, 34]	A Problem in constant evolution	Edwards, Griffith|Arif, Awni	1982_074712_48151.txt
3464	74712	1982	48556	[19]	The Role of the World Health Organization		1982_074712_48556.txt
3465	74713	1982	48176	[4]	A World of justice, peace and progress	UNESCO. Director-General, 1974-1987 (M'Bow, A.M.)	1982_074713_48176.txt
3466	74713	1982	48177	[5, 6, 7, 8, 9, 10]	Disarmament and development; the greatest challenge of the century	United Nations	1982_074713_48177.txt
3467	74713	1982	48178	[10, 11, 12, 13]	Manpower: 50 million people employed in meeting the demand for military goods and services		1982_074713_48178.txt
3468	74713	1982	48180	[14, 15]	Military industrial production; a hundred billion dollar bill		1982_074713_48180.txt
3469	74713	1982	48181	[16, 17]	Raw materials: global military consumption of aluminium, copper, nickel and platinum is greater than overall demand for these minerals in Africa, Asia and Latin America combined		1982_074713_48181.txt
3470	74713	1982	48182	[18, 19]	Consequences of the use of nuclear weapons		1982_074713_48182.txt
3471	74713	1982	48183	[20, 21]	Land: an estimated 500,000 square kilometres used for military purposes		1982_074713_48183.txt
3472	74713	1982	48185	[22]	Research and development; twenty per cent of the world's scientists and engineers were engaged in military work during the 1970s		1982_074713_48185.txt
3473	74713	1982	48186	[23, 24, 25]	Military expenditures; in 1980, 110 dollars for every man, woman and child on earth		1982_074713_48186.txt
3474	74713	1982	48187	[26, 27, 28, 29, 30, 31, 32, 33]	Swords into plowshares; on the key issue of employment virtually all possible alternatives to military expenditure will result in as many, if not more jobs being created		1982_074713_48187.txt
3475	74714	1982	48921	[4, 5, 6, 7, 8, 9, 10, 11]	Charles Darwin, 1809-1882: the evolution of a genius	Pyke, Magnus	1982_074714_48921.txt
3476	74714	1982	48979	[12, 13, 14, 15, 16, 17]	The Problem Darwin solved	Asimov, Isaac	1982_074714_48979.txt
3477	74714	1982	48981	[18, 19, 20, 21, 22, 23]	The Voyage of the Beagle		1982_074714_48981.txt
3478	74714	1982	48983	[24, 25, 26, 27, 28]	The Galapagos Islands: the origin of 'The Origin'	Adoum, Jorge Enrique	1982_074714_48983.txt
3479	74714	1982	48986	[28]	UNESCO and the Charles Darwin Foundation		1982_074714_48986.txt
3480	74714	1982	48987	[29, 30, 31, 32]	The Evolution of evolution	Thuillier, Pierre	1982_074714_48987.txt
3481	74714	1982	48988	[30, 31]	Darwin and racism	Comas, Juan	1982_074714_48988.txt
3482	74714	1982	48989	[33, 34, 35]	Computer confirms Darwin was right	Mednikov, Boris Mikhailovich	1982_074714_48989.txt
3483	74714	1982	48994	[36, 37, 38]	An Astronomer reflects: was Darwin wrong?	Wickramasinghe, Nalin Chandra	1982_074714_48994.txt
3484	74715	1982	48209	[4, 5, 6, 7, 8, 9]	Kiev: 1,500 years of culture	Zagrebelnyi, Pavlo Arkhipovich	1982_074715_48209.txt
3485	74715	1982	48211	[9, 10]	Science city of the Ukraine	Paton, Boris Eugenievich	1982_074715_48211.txt
3486	74715	1982	48212	[10, 11, 12, 13]	An International metropolis	Nalivaiko, Dmitry Sergeivich	1982_074715_48212.txt
3487	74715	1982	48213	[12, 13]	The Birth of a language	Russanovsky, Makarovich Vitaly	1982_074715_48213.txt
3488	74715	1982	48214	[14, 15, 16]	The Artistic inheritance	Verves, Grigory	1982_074715_48214.txt
3489	74715	1982	48215	[16, 17]	Mummers and music of Kiev-Rus	Vissotsky, Sergei Alexandrovich	1982_074715_48215.txt
3490	74715	1982	48216	[18, 23]	France's Ukrainian queen	Vissotsky, Sergei Alexandrovich	1982_074715_48216.txt
3491	74715	1982	48217	[24, 25, 26, 27]	Centuries in stone	Aseev, Yury Sergeievich	1982_074715_48217.txt
3492	74715	1982	48222	[28, 29, 30, 31, 32]	A Hundred years of James Joyce	Burgess, Anthony	1982_074715_48222.txt
3493	74715	1982	48237	[33, 34, 35, 36]	The Poets of muslim Spain	García Gómez, Emilio	1982_074715_48237.txt
3494	74717	1982	49319	[4, 5, 6]	The Landscape of the tale	Savater, Fernando	1982_074717_49319.txt
3495	74717	1982	49322	[7, 8, 9, 10]	All about Alice	Burgess, Anthony	1982_074717_49322.txt
3496	74717	1982	49352	[11, 12, 13, 14]	Pinocchio, the evergreen centenarian	Calvino, Italo	1982_074717_49352.txt
3497	74717	1982	49355	[15, 16, 17]	Huckleberry Finn; an epic of self-discovery	Bradbury, Malcolm	1982_074717_49355.txt
3498	74717	1982	49357	[18, 19]	The Comic strip balloons around the world	Pierre, Michel	1982_074717_49357.txt
3499	74717	1982	49358	[20, 21, 22]	Latin America: tall stories for small readers	Adoum, Jorge Enrique	1982_074717_49358.txt
3500	74717	1982	49359	[23, 24, 25]	The Child-hero in African folktales	Fall, Aminata Sow	1982_074717_49359.txt
3501	74717	1982	49362	[26, 27]	Goha the simple, or, The wisdom of folly	Makhlouf, Georgia	1982_074717_49362.txt
3502	74717	1982	49365	[28, 29]	The Monkey king Sun Wukong	Sun Youjun	1982_074717_49365.txt
3503	74717	1982	49371	[30, 31, 32]	Ivanushka, prince of simpletons	Berestov, Valentin Dimitrievich	1982_074717_49371.txt
3504	74717	1982	49373	[33, 34]	Writing for children is no child's play	Tournier, Michel	1982_074717_49373.txt
3505	74720	1982	50005	[4, 5, 6, 7, 8]	Culture and development; the human dimension	UNESCO. Director-General, 1974-1987 (M'Bow, A.M.)	1982_074720_50005.txt
3506	74720	1982	50006	[9, 10, 11, 14, 15, 16]	Cultural pluralism in a changing world	Klineberg, Otto	1982_074720_50006.txt
3507	74720	1982	50007	[12, 13]	UNESCO and the idea of cultural policy		1982_074720_50007.txt
3508	74720	1982	50013	[17, 18, 19]	The Writer between two worlds	Ben Jelloun, Tahar	1982_074720_50013.txt
3509	74720	1982	50015	[19, 20, 21, 22]	National identity and foreign domination	Ngugi Wa Thiong'O	1982_074720_50015.txt
3510	74720	1982	50017	[22, 27, 28, 29]	The Machinery of cultural power	Roa Bastos, Augusto	1982_074720_50017.txt
3511	74720	1982	50020	[30, 31, 32, 33, 34]	The Woman revolution	Han Suyin	1982_074720_50020.txt
3512	74720	1982	50022	[35, 36, 37, 38, 39]	In praise of mother tongues	Aïtmatov, Chinghiz Torekulovich	1982_074720_50022.txt
